시도명,시군구명,읍/면/동
경상남도,양산시,명동
전라북도,익산시,부송동
대구광역시,중구,대봉동
인천광역시,부평구,부개동
서울특별시,강서구,염창동
서울특별시,양천구,신정동
충청남도,천안시서북구,쌍용동
부산광역시,수영구,망미동
부산광역시,연제구,연산동
광주광역시,광산구,월계동
경상남도,진주시,충무공동
부산광역시,강서구,명지동
전라북도,임실군,오수면
경기도,용인시기흥구,동백동
부산광역시,남구,대연동
전라남도,순천시,인제동
경기도,안양시동안구,호계동
경기도,가평군,청평면
경기도,용인시처인구,남사면
경상남도,통영시,용남면
부산광역시,부산진구,가야동
전라남도,목포시,용당동
경상남도,하동군,진교면
경기도,안성시,대덕면
경기도,의왕시,포일동
서울특별시,강서구,내발산동
전라남도,순천시,승주읍
대구광역시,달성군,하빈면
경상남도,창원시 마산회원구,석전동
충청남도,홍성군,홍성읍
강원도,삼척시,근덕면
광주광역시,북구,우산동
서울특별시,송파구,풍납동
경기도,안성시,대덕면
서울특별시,강북구,수유동
서울특별시,강서구,등촌동
서울특별시,강남구,개포동
경기도,수원시권선구,구운동
서울특별시,서대문구,창천동
강원도,춘천시,서면
경기도,평택시,이충동
경기도,화성시,마도면
경기도,고양시일산동구,사리현동
충청남도,천안시동남구,동면
경상남도,김해시,한림면
서울특별시,성동구,금호동4가
경상남도,김해시,부곡동
부산광역시,사상구,학장동
전라남도,여수시,삼산면
경기도,의정부시,가능동
강원도,양양군,강현면
경기도,안산시상록구,본오동
경상북도,경주시,황성동
서울특별시,은평구,갈현동
인천광역시,강화군,교동면
전라남도,목포시,상동
제주특별자치도,서귀포시,표선면
경상남도,통영시,용남면
대전광역시,중구,대흥동
전라남도,광양시,황길동
경기도,파주시,탄현면
경기도,파주시,탄현면
경기도,고양시덕양구,내유동
경기도,양주시,장흥면
충청남도,부여군,석성면
서울특별시,영등포구,당산동1가
강원도,철원군,근남면
서울특별시,강북구,수유동
전라북도,김제시,만경읍
대구광역시,달성군,다사읍
경기도,남양주시,화도읍
경기도,고양시일산동구,식사동
경기도,고양시덕양구,내곡동
인천광역시,중구,항동7가
경기도,화성시,봉담읍
충청남도,서천군,서면
경기도,고양시일산서구,구산동
서울특별시,송파구,잠실동
경기도,수원시권선구,당수동
충청남도,태안군,근흥면
전라북도,군산시,소룡동
강원도,강릉시,홍제동
서울특별시,노원구,하계동
서울특별시,도봉구,방학동
서울특별시,도봉구,방학동
경상북도,군위군,부계면
부산광역시,북구,구포동
경기도,용인시처인구,유방동
전라북도,고창군,성송면
경기도,의정부시,신곡동
강원도,횡성군,횡성읍
전라북도,부안군,변산면
서울특별시,종로구,장사동
서울특별시,중구,순화동
전라남도,담양군,담양읍
경기도,남양주시,진접읍
경기도,이천시,신둔면
강원도,강릉시,교동
강원도,홍천군,화촌면
서울특별시,서대문구,냉천동
인천광역시,남동구,논현동
경기도,이천시,부발읍
충청북도,옥천군,청산면
경상남도,진주시,평거동
경기도,이천시,부발읍
서울특별시,송파구,장지동
서울특별시,중구,신당동
서울특별시,동작구,신대방동
서울특별시,성북구,장위동
울산광역시,울주군,상북면
경기도,김포시,고촌읍
충청남도,천안시서북구,두정동
전라남도,광양시,진월면
경상북도,김천시,대항면
광주광역시,광산구,월곡동
강원도,원주시,신림면
울산광역시,동구,화정동
경기도,성남시수정구,산성동
서울특별시,영등포구,신길동
경상북도,포항시남구,청림동
경상북도,경주시,외동읍
대구광역시,동구,신암동
경상북도,의성군,의성읍
전라남도,강진군,병영면
서울특별시,종로구,부암동
전라남도,담양군,창평면
경상남도,함양군,함양읍
서울특별시,강남구,수서동
서울특별시,은평구,신사동
인천광역시,서구,가좌동
인천광역시,계양구,병방동
강원도,고성군,토성면
경기도,부천시,상동
경상남도,진주시,가좌동
서울특별시,서대문구,북아현동
서울특별시,중구,신당동
경기도,시흥시,대야동
경상남도,사천시,선구동
부산광역시,북구,금곡동
대구광역시,북구,산격동
전라북도,남원시,도통동
제주특별자치도,서귀포시,대정읍
전라남도,목포시,상동
충청북도,옥천군,군북면
충청북도,충주시,노은면
부산광역시,동래구,명장동
경기도,시흥시,정왕동
서울특별시,서대문구,북아현동
경기도,용인시수지구,고기동
울산광역시,동구,전하동
서울특별시,마포구,대흥동
경상북도,안동시,풍천면
서울특별시,구로구,개봉동
경상남도,양산시,상북면
서울특별시,강서구,화곡동
서울특별시,동작구,동작동
광주광역시,광산구,도천동
충청남도,아산시,배방읍
경상남도,창원시 진해구,안골동
경상북도,청도군,청도읍
경기도,화성시,능동
충청북도,청주시서원구,산남동
경기도,파주시,문산읍
부산광역시,금정구,서동
서울특별시,성북구,장위동
경상북도,경주시,외동읍
전라북도,남원시,노암동
경기도,안양시동안구,비산동
부산광역시,기장군,기장읍
경상남도,창원시 마산회원구,구암동
서울특별시,노원구,상계동
강원도,원주시,우산동
전라북도,익산시,신흥동
대구광역시,중구,남산동
부산광역시,영도구,청학동
전라북도,익산시,마동
경상남도,고성군,마암면
광주광역시,서구,풍암동
대구광역시,중구,동성로3가
경상북도,구미시,비산동
경기도,파주시,문발동
인천광역시,서구,가좌동
대구광역시,북구,복현동
대구광역시,수성구,지산동
서울특별시,광진구,구의동
강원도,속초시,금호동
경상북도,영주시,평은면
울산광역시,남구,무거동
서울특별시,마포구,도화동
경기도,고양시덕양구,행신동
대구광역시,달성군,다사읍
전라북도,고창군,부안면
전라남도,장성군,동화면
광주광역시,광산구,월계동
대구광역시,서구,내당동
충청북도,음성군,음성읍
서울특별시,금천구,독산동
경기도,용인시기흥구,고매동
충청북도,청주시흥덕구,가경동
강원도,동해시,쇄운동
부산광역시,사상구,덕포동
경상남도,창원시 의창구,대산면
부산광역시,동구,초량동
충청북도,청주시흥덕구,복대동
경상남도,김해시,지내동
경상북도,포항시북구,기계면
전라북도,순창군,순창읍
대구광역시,수성구,범물동
전라북도,전주시완산구,서신동
경상남도,김해시,진례면
서울특별시,서초구,방배동
경상남도,진주시,상대동
전라남도,장흥군,장흥읍
전라남도,완도군,신지면
경기도,의정부시,민락동
경상남도,창원시 마산합포구,완월동
인천광역시,남구,숭의동
대구광역시,북구,복현동
전라남도,순천시,왕지동
경기도,안산시단원구,원시동
전라남도,목포시,옥암동
전라남도,고흥군,도양읍
충청남도,천안시동남구,성남면
대구광역시,수성구,지산동
경상북도,포항시남구,오천읍
대구광역시,달성군,논공읍
경기도,군포시,금정동
경기도,하남시,천현동
서울특별시,마포구,상암동
경상남도,창원시 성산구,중앙동
충청남도,예산군,예산읍
전라북도,남원시,도통동
전라북도,전주시완산구,중화산동2가
서울특별시,양천구,신정동
충청북도,청주시상당구,미원면
부산광역시,동래구,안락동
서울특별시,동대문구,장안동
인천광역시,강화군,화도면
광주광역시,북구,용봉동
경기도,평택시,신장동
충청남도,공주시,정안면
서울특별시,성동구,성수동2가
부산광역시,금정구,금사동
세종특별자치시,세종,고운동
서울특별시,강남구,개포동
경기도,화성시,양감면
경상북도,칠곡군,북삼읍
광주광역시,서구,화정동
서울특별시,송파구,잠실동
전라북도,고창군,해리면
부산광역시,북구,금곡동
인천광역시,부평구,청천동
서울특별시,관악구,봉천동
전라남도,무안군,몽탄면
충청남도,보령시,청라면
경상북도,의성군,봉양면
경상북도,영덕군,강구면
경기도,김포시,사우동
경상남도,창원시 마산합포구,진전면
전라남도,광양시,옥룡면
인천광역시,계양구,서운동
서울특별시,송파구,잠실동
경기도,성남시분당구,정자동
경상북도,포항시남구,구룡포읍
경기도,성남시수정구,수진동
전라남도,해남군,해남읍
경상남도,김해시,주촌면
전라남도,영광군,백수읍
경기도,화성시,병점동
광주광역시,동구,계림동
울산광역시,울주군,온양읍
인천광역시,남동구,고잔동
경기도,시흥시,정왕동
전라남도,여수시,소라면
경상북도,영천시,북안면
서울특별시,도봉구,창동
경상북도,울진군,북면
부산광역시,기장군,정관읍
인천광역시,연수구,옥련동
강원도,인제군,인제읍
경기도,포천시,소흘읍
서울특별시,종로구,청진동
경기도,남양주시,화도읍
부산광역시,남구,대연동
인천광역시,계양구,둑실동
전라남도,강진군,강진읍
전라남도,함평군,엄다면
전라북도,완주군,삼례읍
경상북도,영양군,영양읍
서울특별시,송파구,가락동
서울특별시,성동구,성수동2가
경기도,가평군,설악면
전라북도,전주시완산구,효자동3가
서울특별시,중랑구,면목동
경기도,고양시일산동구,중산동
경상남도,통영시,욕지면
부산광역시,수영구,광안동
인천광역시,부평구,청천동
경기도,양주시,백석읍
전라남도,나주시,노안면
부산광역시,사상구,모라동
경상남도,창원시 진해구,이동
